Round Made,Name,Year,Round of 32,Sweet 16,Elite 8,Final Four,Finals,Champion,SMII 32,SMII 16,SMII 8,SMII 4,SMII 2,SMII 1,Seed,Seed Points,Should Make it to,Conference Wins,Conference Losses,Conference PCT,Overall Wins,Overall Losses,Overall PCT,Non-Conf Wins,Non-Conf Losses,Non-Conf PCT,Points Scored/Game,Points Scored,Field Goal %,Field Goals Made,Field Goals Attempted,Field Goals Made/Game,Field Goals Attempted/Game,3 Point %,Free Throw %,Offensive Rebounds,Offensive Rebounds/Game,Defensive Rebounds,Defensive Rebounds/Game,Rebounds,Rebounds/Game,2 Points Made,2 Points Attempted,2 Points %,Free Throws Made,Free Throws Attempted,Free Throws Made/Game,Free Throws Attempted/Game,3 Points Made,3 Points Attempted,3 Points Made per Game,3 Points Attempted per Game,Assists,Assists per Game,Turnovers,Turnovers per Game,Assists/Turnovers,Steals,Steals per Game,Personal Fouls,Personal Fouls per Game,Steals/Turnovers,Steals/Fouls,Blocks,Blocks per Game,Blocks/Fouls,BPI Offense,BPI Defense,BPI,Strength of Resume,SOR Points,Strength of Schedule Rank,SOS Points,Conference Place,538 Ro32,538 S16,538 Elite 8,538 Final 4,Finals,Champion,Power Rating
3,Wisconsin,2016,1,1,0,0,0,0,1,0,0,0,0,0,7,10,2,12,6,0.667,22,13,0.629,10,7,0.588,68.9,2411.5,0.43,751,1748,21.46,49.94,0.358,0.707,366,10.46,751,21.46,1117,31.9,540,1158,0.466,491,694,14.03,19.83,211,590,6.03,16.86,406,11.6,385.0,11,1.0545,205.8,5.88,541,15.46,0.53,0.38,111.7,3.19,0.21,-0.6,10.3,9.7,32,229,18,311,6,0.63,0.27,0.11,0.03,0.01,0.004,84.8
3,Iowa State,2016,1,1,0,0,0,0,1,1,0,0,0,0,4,13,3,10,8,0.556,23,12,0.657,13,4,0.765,81.8,2863,0.502,998,1990,28.51,56.86,0.380,0.706,291,8.31,863,24.66,1154,33.0,733,1293,0.567,358,507,10.23,14.49,265,697,7.57,19.91,577.5,16.5,406.0,11.6,1.4224,215.6,6.16,496,14.17,0.53,0.43,147.7,4.22,0.30,12.3,0.5,12.8,22,239,7,322,6,0.84,0.4,0.15,0.06,0.03,0.01,86.5
3,Gonzaga,2016,1,1,0,0,0,0,0,0,0,0,0,0,11,6,1,15,3,0.833,28,8,0.778,13,5,0.722,79.7,2869.2,0.486,929,1910,25.81,53.06,0.378,0.760,350,9.72,957,26.58,1307,36.3,671,1228,0.546,514,676,14.28,18.78,258,682,7.17,18.94,500.4,13.9,406.8,11.3,1.2301,182.2,5.06,577,16.03,0.45,0.32,106.9,2.97,0.19,6.4,6.1,12.5,28,233,89,240,2,0.6,0.31,0.09,0.03,0.01,0.005,86
2,UConn,2016,1,0,0,0,0,0,0,0,0,0,0,0,9,8,1,11,7,0.611,25,11,0.694,14,4,0.778,73.5,2646,0.459,878,1911,24.39,53.08,0.363,0.785,319,8.86,887,24.64,1206,33.5,647,1275,0.507,437,557,12.14,15.47,231,636,6.42,17.67,496.8,13.8,403.2,11.2,1.2321,209.5,5.82,592,16.44,0.52,0.35,182.2,5.06,0.31,4.4,9.1,13.5,29,232,51,278,6,0.64,0.1,0.05,0.02,0.009,0.003,85.3
2,Hawaii,2016,1,0,0,0,0,0,0,0,0,0,0,0,13,4,1,13,3,0.813,28,6,0.824,15,3,0.833,77.6,2638.4,0.462,843,1824,24.79,53.65,0.327,0.681,342,10.06,856,25.18,1198,35.2,613,1120,0.547,567,833,16.68,24.50,230,704,6.76,20.71,537.2,15.8,448.8,13.2,1.1970,267.9,7.88,648,19.06,0.60,0.41,127.5,3.75,0.20,2.3,0.5,2.8,40,221,163,166,1,0.17,0.04,0.003,0,0,0,78
2,Wichita State,2016,1,0,0,0,0,0,0,0,0,0,0,0,11,6,1,16,2,0.889,26,9,0.743,10,7,0.588,73.2,2562,0.434,801,1846,22.89,52.74,0.330,0.714,373,10.66,826,23.60,1199,34.3,567,1136,0.499,507,710,14.49,20.29,234,710,6.69,20.29,500.5,14.3,346.5,9.9,1.4444,252.7,7.22,644,18.40,0.73,0.39,129.2,3.69,0.20,3.3,11.1,14.4,52,209,103,226,1,0.24,0.14,0.07,0.03,0.02,0.007,86.6
2,Iowa,2016,1,0,0,0,0,0,1,0,0,0,0,0,7,10,2,12,6,0.667,22,11,0.667,10,5,0.667,78.1,2577.3,0.45,855,1898,25.91,57.52,0.382,0.719,369,11.18,821,24.88,1190,36.1,600,1231,0.487,456,634,13.82,19.21,255,667,7.73,20.21,528,16,343.2,10.4,1.5385,224.7,6.81,504,15.27,0.65,0.45,159.7,4.84,0.32,7.4,5.5,12.9,24,237,19,310,5,0.72,0.19,0.09,0.03,0.02,0.006,85.9
2,Saint Joseph's,2016,1,0,0,0,0,0,1,0,0,0,0,0,8,9,2,13,5,0.722,28,8,0.778,15,3,0.833,77.3,2782.8,0.449,891,1984,24.75,55.11,0.328,0.719,340,9.44,937,26.03,1277,35.5,655,1264,0.518,533,741,14.81,20.58,236,720,6.56,20.00,540,15,367.2,10.2,1.4706,183.2,5.09,524,14.56,0.50,0.35,123.1,3.42,0.23,6.5,2.2,8.7,25,236,80,249,4,0.39,0.09,0.04,0.01,0.003,0,81.6
2,Yale,2016,1,0,0,0,0,0,0,0,0,0,0,0,12,5,1,13,1,0.929,23,7,0.767,10,6,0.625,75.2,2256,0.471,744,1580,24.80,52.67,0.374,0.663,379,12.63,752,25.07,1131,37.7,563,1096,0.514,436,658,14.53,21.93,181,484,6.03,16.13,456,15.2,402.0,13.4,1.1343,173.7,5.79,497,16.57,0.43,0.35,137.1,4.57,0.28,2.4,8.1,10.5,44,217,105,224,1,0.39,0.14,0.04,0.01,0.002,0,80.2
2,Northern Iowa,2016,1,0,0,0,0,0,0,0,0,0,0,0,11,6,1,11,7,0.611,23,13,0.639,12,6,0.667,68,2448,0.457,801,1751,22.25,48.64,0.375,0.753,183,5.08,839,23.31,1022,28.4,523,1009,0.518,432,574,12.00,15.94,278,742,7.72,20.61,428.4,11.9,352.8,9.8,1.2143,204.5,5.68,515,14.31,0.58,0.40,93.2,2.59,0.18,-1.5,7.5,6,81,180,91,238,5,0.3,0.1,0.03,0.008,0.002,0,80.2
2,VCU,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,7,1,14,4,0.778,25,11,0.694,11,7,0.611,77.3,2782.8,0.452,925,2048,25.69,56.89,0.361,0.690,413,11.47,824,22.89,1237,34.4,685,1383,0.495,461,668,12.81,18.56,240,665,6.67,18.47,518.4,14.4,414.0,11.5,1.2522,320.8,8.91,644,17.89,0.77,0.50,136.4,3.79,0.21,5.6,5,10.6,54,207,88,241,2,0.73,0.14,0.06,0.02,0.006,0.002,83.1
2,Providence,2016,1,0,0,0,0,0,0,0,0,0,0,0,9,8,1,10,8,0.556,24,11,0.686,14,3,0.824,74,2590,0.422,833,1974,23.80,56.40,0.321,0.727,385,11.00,822,23.49,1207,34.5,599,1245,0.481,541,744,15.46,21.26,234,729,6.69,20.83,556.5,15.9,402.5,11.5,1.3826,232.4,6.64,556,15.89,0.58,0.42,126.4,3.61,0.23,3.8,3.6,7.4,23,238,30,299,4,0.62,0.06,0.02,0.008,0.002,0,82.5
2,Kentucky,2016,1,0,0,0,0,0,1,1,0,0,0,0,4,13,3,13,5,0.722,27,9,0.750,14,4,0.778,79.6,2865.6,0.478,943,1971,26.19,54.75,0.369,0.684,431,11.97,852,23.67,1283,35.6,717,1358,0.528,515,753,14.31,20.92,226,613,6.28,17.03,522,14.5,396.0,11,1.3182,198.7,5.52,676,18.78,0.50,0.29,203.0,5.64,0.30,9.8,6.4,16.2,15,246,41,288,2,0.93,0.61,0.25,0.16,0.08,0.04,90.7
2,Stephen F. Austin,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,3,1,18,0,1.000,28,6,0.824,10,6,0.625,80.7,2743.8,0.484,926,1915,27.24,56.32,0.368,0.730,380,11.18,750,22.06,1130,33.2,672,1224,0.549,477,653,14.03,19.21,254,691,7.47,20.32,642.6,18.9,421.6,12.4,1.5242,308.0,9.06,660,19.41,0.73,0.47,121.0,3.56,0.18,3.1,6.5,9.6,68,193,275,54,1,0.15,0.06,0.02,0.004,0.001,0,81
2,Xavier,2016,1,0,0,0,0,0,1,1,1,0,0,0,2,15,4,14,4,0.778,28,6,0.824,14,2,0.875,81.3,2764.2,0.452,876,1938,25.76,57.00,0.362,0.731,418,12.29,894,26.29,1312,38.6,633,1266,0.500,608,832,17.88,24.47,243,672,7.15,19.76,557.6,16.4,435.2,12.8,1.2813,248.5,7.31,645,18.97,0.57,0.39,104.0,3.06,0.16,10.1,4,14.1,8,253,55,274,2,0.94,0.6,0.29,0.1,0.04,0.02,87.7
2,Butler,2016,1,0,0,0,0,0,0,0,0,0,0,0,9,8,1,10,8,0.556,22,11,0.667,12,3,0.800,80.6,2659.8,0.466,868,1864,26.30,56.48,0.387,0.731,354,10.73,775,23.48,1129,34.2,648,1295,0.500,542,741,16.42,22.45,220,569,6.67,17.24,475.2,14.4,336.6,10.2,1.4118,223.4,6.77,615,18.64,0.66,0.36,110.6,3.35,0.18,8.6,3.5,12.1,34,227,38,291,5,0.67,0.15,0.06,0.02,0.008,0.003,84.2
2,Little Rock,2016,1,0,0,0,0,0,0,0,0,0,0,0,12,5,1,17,3,0.850,30,5,0.857,13,2,0.867,71,2485,0.456,810,1775,23.14,50.71,0.390,0.732,293,8.37,788,22.51,1081,30.9,567,1152,0.492,408,557,11.66,15.91,243,623,6.94,17.80,462,13.2,371.0,10.6,1.2453,227.5,6.5,591,16.89,0.61,0.38,112.7,3.22,0.19,-1.6,9.7,8.1,27,234,152,177,1,0.16,0.05,0.008,0.002,0,0,78.9
2,Utah,2016,1,0,0,0,0,0,1,1,0,0,0,0,3,14,3,13,5,0.722,27,9,0.750,14,4,0.778,77.6,2793.6,0.489,928,1898,25.78,52.72,0.363,0.714,328,9.11,942,26.17,1270,35.3,669,1185,0.565,524,734,14.56,20.39,259,713,7.19,19.81,561.6,15.6,442.8,12.3,1.2683,193.7,5.38,524,14.56,0.44,0.37,153.4,4.26,0.29,6.3,3.9,10.2,17,244,47,282,2,0.87,0.5,0.15,0.05,0.02,0.008,86.6
2,Middle Tennessee,2016,1,0,0,0,0,0,0,0,0,0,0,0,15,2,1,13,5,0.722,25,10,0.714,12,5,0.706,72.7,2544.5,0.451,857,1902,24.49,54.34,0.386,0.617,341,9.74,879,25.11,1220,34.9,597,1229,0.486,425,689,12.14,19.69,260,673,7.43,19.23,458.5,13.1,423.5,12.1,1.0826,217.4,6.21,672,19.20,0.51,0.32,123.2,3.52,0.18,-2.1,3.4,1.3,93,168,185,144,2,0.05,0.01,0.003,0,0,0,75
2,UConn,2016,1,0,0,0,0,0,0,0,0,0,0,0,9,8,1,11,7,0.611,25,11,0.694,14,4,0.778,73.5,2646,0.459,878,1911,24.39,53.08,0.363,0.785,319,8.86,887,24.64,1206,33.5,647,1275,0.507,437,557,12.14,15.47,231,636,6.42,17.67,496.8,13.8,403.2,11.2,1.2321,209.5,5.82,592,16.44,0.52,0.35,182.2,5.06,0.31,4.4,9.1,13.5,29,232,51,278,6,0.64,0.1,0.05,0.02,0.009,0.003,85.3
2,Hawaii,2016,1,0,0,0,0,0,0,0,0,0,0,0,13,4,1,13,3,0.813,28,6,0.824,15,3,0.833,77.6,2638.4,0.462,843,1824,24.79,53.65,0.327,0.681,342,10.06,856,25.18,1198,35.2,613,1120,0.547,567,833,16.68,24.50,230,704,6.76,20.71,537.2,15.8,448.8,13.2,1.1970,267.9,7.88,648,19.06,0.60,0.41,127.5,3.75,0.20,2.3,0.5,2.8,40,221,163,166,1,0.17,0.04,0.003,0,0,0,78
2,Wichita State,2016,1,0,0,0,0,0,0,0,0,0,0,0,11,6,1,16,2,0.889,26,9,0.743,10,7,0.588,73.2,2562,0.434,801,1846,22.89,52.74,0.330,0.714,373,10.66,826,23.60,1199,34.3,567,1136,0.499,507,710,14.49,20.29,234,710,6.69,20.29,500.5,14.3,346.5,9.9,1.4444,252.7,7.22,644,18.40,0.73,0.39,129.2,3.69,0.20,3.3,11.1,14.4,52,209,103,226,1,0.24,0.14,0.07,0.03,0.02,0.007,86.6
2,Iowa,2016,1,0,0,0,0,0,1,0,0,0,0,0,7,10,2,12,6,0.667,22,11,0.667,10,5,0.667,78.1,2577.3,0.45,855,1898,25.91,57.52,0.382,0.719,369,11.18,821,24.88,1190,36.1,600,1231,0.487,456,634,13.82,19.21,255,667,7.73,20.21,528,16,343.2,10.4,1.5385,224.7,6.81,504,15.27,0.65,0.45,159.7,4.84,0.32,7.4,5.5,12.9,24,237,19,310,5,0.72,0.19,0.09,0.03,0.02,0.006,85.9
2,Saint Joseph's,2016,1,0,0,0,0,0,1,0,0,0,0,0,8,9,2,13,5,0.722,28,8,0.778,15,3,0.833,77.3,2782.8,0.449,891,1984,24.75,55.11,0.328,0.719,340,9.44,937,26.03,1277,35.5,655,1264,0.518,533,741,14.81,20.58,236,720,6.56,20.00,540,15,367.2,10.2,1.4706,183.2,5.09,524,14.56,0.50,0.35,123.1,3.42,0.23,6.5,2.2,8.7,25,236,80,249,4,0.39,0.09,0.04,0.01,0.003,0,81.6
2,Yale,2016,1,0,0,0,0,0,0,0,0,0,0,0,12,5,1,13,1,0.929,23,7,0.767,10,6,0.625,75.2,2256,0.471,744,1580,24.80,52.67,0.374,0.663,379,12.63,752,25.07,1131,37.7,563,1096,0.514,436,658,14.53,21.93,181,484,6.03,16.13,456,15.2,402.0,13.4,1.1343,173.7,5.79,497,16.57,0.43,0.35,137.1,4.57,0.28,2.4,8.1,10.5,44,217,105,224,1,0.39,0.14,0.04,0.01,0.002,0,80.2
2,Northern Iowa,2016,1,0,0,0,0,0,0,0,0,0,0,0,11,6,1,11,7,0.611,23,13,0.639,12,6,0.667,68,2448,0.457,801,1751,22.25,48.64,0.375,0.753,183,5.08,839,23.31,1022,28.4,523,1009,0.518,432,574,12.00,15.94,278,742,7.72,20.61,428.4,11.9,352.8,9.8,1.2143,204.5,5.68,515,14.31,0.58,0.40,93.2,2.59,0.18,-1.5,7.5,6,81,180,91,238,5,0.3,0.1,0.03,0.008,0.002,0,80.2
2,VCU,2016,1,0,0,0,0,0,0,0,0,0,0,0,10,7,1,14,4,0.778,25,11,0.694,11,7,0.611,77.3,2782.8,0.452,925,2048,25.69,56.89,0.361,0.690,413,11.47,824,22.89,1237,34.4,685,1383,0.495,461,668,12.81,18.56,240,665,6.67,18.47,518.4,14.4,414.0,11.5,1.2522,320.8,8.91,644,17.89,0.77,0.50,136.4,3.79,0.21,5.6,5,10.6,54,207,88,241,2,0.73,0.14,0.06,0.02,0.006,0.002,83.1
2,Providence,2016,1,0,0,0,0,0,0,0,0,0,0,0,9,8,1,10,8,0.556,24,11,0.686,14,3,0.824,74,2590,0.422,833,1974,23.80,56.40,0.321,0.727,385,11.00,822,23.49,1207,34.5,599,1245,0.481,541,744,15.46,21.26,234,729,6.69,20.83,556.5,15.9,402.5,11.5,1.3826,232.4,6.64,556,15.89,0.58,0.42,126.4,3.61,0.23,3.8,3.6,7.4,23,238,30,299,4,0.62,0.06,0.02,0.008,0.002,0,82.5
2,Kentucky,2016,1,0,0,0,0,0,1,1,0,0,0,0,4,13,3,13,5,0.722,27,9,0.750,14,4,0.778,79.6,2865.6,0.478,943,1971,26.19,54.75,0.369,0.684,431,11.97,852,23.67,1283,35.6,717,1358,0.528,515,753,14.31,20.92,226,613,6.28,17.03,522,14.5,396.0,11,1.3182,198.7,5.52,676,18.78,0.50,0.29,203.0,5.64,0.30,9.8,6.4,16.2,15,246,41,288,2,0.93,0.61,0.25,0.16,0.08,0.04,90.7
2,Stephen F. Austin,2016,1,0,0,0,0,0,0,0,0,0,0,0,14,3,1,18,0,1.000,28,6,0.824,10,6,0.625,80.7,2743.8,0.484,926,1915,27.24,56.32,0.368,0.730,380,11.18,750,22.06,1130,33.2,672,1224,0.549,477,653,14.03,19.21,254,691,7.47,20.32,642.6,18.9,421.6,12.4,1.5242,308.0,9.06,660,19.41,0.73,0.47,121.0,3.56,0.18,3.1,6.5,9.6,68,193,275,54,1,0.15,0.06,0.02,0.004,0.001,0,81
2,Xavier,2016,1,0,0,0,0,0,1,1,1,0,0,0,2,15,4,14,4,0.778,28,6,0.824,14,2,0.875,81.3,2764.2,0.452,876,1938,25.76,57.00,0.362,0.731,418,12.29,894,26.29,1312,38.6,633,1266,0.500,608,832,17.88,24.47,243,672,7.15,19.76,557.6,16.4,435.2,12.8,1.2813,248.5,7.31,645,18.97,0.57,0.39,104.0,3.06,0.16,10.1,4,14.1,8,253,55,274,2,0.94,0.6,0.29,0.1,0.04,0.02,87.7
2,Butler,2016,1,0,0,0,0,0,0,0,0,0,0,0,9,8,1,10,8,0.556,22,11,0.667,12,3,0.800,80.6,2659.8,0.466,868,1864,26.30,56.48,0.387,0.731,354,10.73,775,23.48,1129,34.2,648,1295,0.500,542,741,16.42,22.45,220,569,6.67,17.24,475.2,14.4,336.6,10.2,1.4118,223.4,6.77,615,18.64,0.66,0.36,110.6,3.35,0.18,8.6,3.5,12.1,34,227,38,291,5,0.67,0.15,0.06,0.02,0.008,0.003,84.2
2,Little Rock,2016,1,0,0,0,0,0,0,0,0,0,0,0,12,5,1,17,3,0.850,30,5,0.857,13,2,0.867,71,2485,0.456,810,1775,23.14,50.71,0.390,0.732,293,8.37,788,22.51,1081,30.9,567,1152,0.492,408,557,11.66,15.91,243,623,6.94,17.80,462,13.2,371.0,10.6,1.2453,227.5,6.5,591,16.89,0.61,0.38,112.7,3.22,0.19,-1.6,9.7,8.1,27,234,152,177,1,0.16,0.05,0.008,0.002,0,0,78.9
2,Utah,2016,1,0,0,0,0,0,1,1,0,0,0,0,3,14,3,13,5,0.722,27,9,0.750,14,4,0.778,77.6,2793.6,0.489,928,1898,25.78,52.72,0.363,0.714,328,9.11,942,26.17,1270,35.3,669,1185,0.565,524,734,14.56,20.39,259,713,7.19,19.81,561.6,15.6,442.8,12.3,1.2683,193.7,5.38,524,14.56,0.44,0.37,153.4,4.26,0.29,6.3,3.9,10.2,17,244,47,282,2,0.87,0.5,0.15,0.05,0.02,0.008,86.6
2,Middle Tennessee,2016,1,0,0,0,0,0,0,0,0,0,0,0,15,2,1,13,5,0.722,25,10,0.714,12,5,0.706,72.7,2544.5,0.451,857,1902,24.49,54.34,0.386,0.617,341,9.74,879,25.11,1220,34.9,597,1229,0.486,425,689,12.14,19.69,260,673,7.43,19.23,458.5,13.1,423.5,12.1,1.0826,217.4,6.21,672,19.20,0.51,0.32,123.2,3.52,0.18,-2.1,3.4,1.3,93,168,185,144,2,0.05,0.01,0.003,0,0,0,75
1,Austin Peay,2016,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,7,9,0.438,18,18,0.500,11,9,0.550,76,2736,0.463,920,1988,25.56,55.22,0.348,0.670,407,11.31,882,24.50,1289,35.8,701,1358,0.516,602,899,16.72,24.97,219,630,6.08,17.50,486,13.5,504.0,14,0.9643,248.8,6.91,610,16.94,0.49,0.41,104.0,2.89,0.17,0.9,-4.2,-3.3,221,40,224,105,10,0.01,0,0,0,0,0,68.8
1,Colorado,2016,0,0,0,0,0,0,1,0,0,0,0,0,8,9,2,10,8,0.556,22,12,0.647,12,4,0.750,76,2584,0.425,842,1979,24.76,58.21,0.392,0.738,437,12.85,963,28.32,1400,41.2,592,1342,0.441,575,779,16.91,22.91,250,637,7.35,18.74,469.2,13.8,455.6,13.4,1.0299,177.1,5.21,616,18.12,0.39,0.29,170.0,5,0.28,3.9,4.7,8.6,58,203,75,254,5,0.36,0.04,0.02,0.004,0.002,0,81.5
1,South Dakota State,2016,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,12,4,0.750,26,8,0.765,14,4,0.778,76.3,2594.2,0.451,853,1891,25.09,55.62,0.357,0.739,370,10.88,881,25.91,1251,36.8,608,1205,0.505,566,766,16.65,22.53,245,686,7.21,20.18,384.2,11.3,401.2,11.8,0.9576,169.0,4.97,651,19.15,0.42,0.26,84.3,2.48,0.13,3.7,2.6,6.3,79,182,221,108,1,0.21,0.07,0.008,0.002,0,0,78.6
1,California,2016,0,0,0,0,0,0,1,1,0,0,0,0,4,13,3,12,6,0.667,23,11,0.676,11,5,0.688,75.1,2553.4,0.461,867,1881,25.50,55.32,0.369,0.656,374,11.00,945,27.79,1319,38.8,634,1249,0.508,512,780,15.06,22.94,233,632,6.85,18.59,442,13,414.8,12.2,1.0656,140.1,4.12,682,20.06,0.34,0.21,163.9,4.82,0.24,5.1,6.7,11.8,41,220,72,257,4,0.83,0.43,0.09,0.03,0.01,0.005,85.6
1,Arizona,2016,0,0,0,0,0,0,1,0,0,0,0,0,6,11,2,12,6,0.667,25,9,0.735,13,3,0.813,81.2,2760.8,0.482,926,1922,27.24,56.53,0.383,0.723,384,11.29,944,27.76,1328,39.1,711,1360,0.523,613,848,18.03,24.94,215,562,6.32,16.53,493,14.5,435.2,12.8,1.1328,166.9,4.91,599,17.62,0.38,0.28,162.9,4.79,0.27,9.6,5.2,14.8,35,226,78,251,3,0.53,0.33,0.15,0.06,0.04,0.02,89
1,Buffalo,2016,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,10,8,0.556,20,15,0.571,10,7,0.588,77.6,2716,0.438,892,2037,25.49,58.20,0.337,0.710,417,11.91,914,26.11,1331,38.0,639,1287,0.497,600,845,17.14,24.14,253,750,7.23,21.43,444.5,12.7,479.5,13.7,0.9270,242.9,6.94,722,20.63,0.51,0.34,126.7,3.62,0.18,3.9,-2,1.9,130,131,111,218,3,0.14,0.02,0.003,0,0,0,75.7
1,Temple,2016,0,0,0,0,0,0,0,0,0,0,0,0,10,7,1,14,4,0.778,21,12,0.636,7,8,0.467,68.7,2267.1,0.405,792,1957,24.00,59.30,0.340,0.684,358,10.85,818,24.79,1176,35.6,541,1218,0.444,362,529,10.97,16.03,251,739,7.61,22.39,445.5,13.5,303.6,9.2,1.4674,176.2,5.34,516,15.64,0.58,0.34,103.3,3.13,0.20,0.5,5.4,5.9,49,212,54,275,1,0.28,0.04,0.009,0.002,0,0,78.5
1,UNC Asheville,2016,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,12,6,0.667,22,12,0.647,10,6,0.625,75.6,2570.4,0.458,877,1916,25.79,56.35,0.324,0.694,384,11.29,863,25.38,1247,36.7,687,1330,0.517,552,795,16.24,23.38,190,586,5.59,17.24,425,12.5,442.0,13,0.9615,316.2,9.3,575,16.91,0.72,0.55,113.2,3.33,0.20,0.8,1.9,2.7,142,119,249,80,4,0.04,0.007,0.001,0,0,0,74.2
1,Holy Cross,2016,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,5,13,0.278,15,20,0.429,10,7,0.588,65.3,2285.5,0.413,737,1785,21.06,51.00,0.327,0.693,269,7.69,725,20.71,994,28.4,501,1064,0.471,446,644,12.74,18.40,236,721,6.74,20.60,486.5,13.9,385.0,11,1.2636,225.8,6.45,555,15.86,0.59,0.41,88.2,2.52,0.16,-8.2,0.4,-7.8,260,1,260,69,9,0.01,0,0,0,0,0,66.8
1,Cincinnati,2016,0,0,0,0,0,0,0,0,0,0,0,0,9,8,1,12,6,0.667,22,11,0.667,10,5,0.667,73.2,2415.6,0.428,823,1925,24.94,58.33,0.345,0.704,432,13.09,828,25.09,1260,38.2,581,1224,0.475,454,645,13.76,19.55,242,701,7.33,21.24,511.5,15.5,366.3,11.1,1.3964,262.0,7.94,498,15.09,0.72,0.53,191.7,5.81,0.39,3.3,9.6,12.9,48,213,68,261,4,0.61,0.18,0.08,0.03,0.009,0.003,83.7
1,Baylor,2016,0,0,0,0,0,0,1,0,0,0,0,0,5,12,2,10,8,0.556,22,12,0.647,12,4,0.750,77.2,2624.8,0.467,903,1935,26.56,56.91,0.367,0.727,453,13.32,781,22.97,1234,36.3,699,1379,0.507,536,737,15.76,21.68,204,556,6.00,16.35,605.2,17.8,438.6,12.9,1.3798,267.9,7.88,636,18.71,0.61,0.42,137.0,4.03,0.22,7.5,4.3,11.8,26,235,14,315,5,0.61,0.27,0.13,0.06,0.02,0.01,85.5
1,UNC Wilmington,2016,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,14,4,0.778,25,8,0.758,11,4,0.733,79.2,2613.6,0.456,898,1971,27.21,59.73,0.336,0.702,384,11.64,819,24.82,1203,36.5,679,1320,0.514,520,741,15.76,22.45,219,651,6.64,19.73,442.2,13.4,376.2,11.4,1.1754,248.5,7.53,760,23.03,0.66,0.33,144.5,4.38,0.19,4.6,-0.4,4.2,74,187,176,153,1,0.15,0.05,0.01,0.002,0,0,77.7
1,Texas,2016,0,0,0,0,0,0,1,0,0,0,0,0,6,11,2,11,7,0.611,20,13,0.606,9,6,0.600,71.3,2352.9,0.432,789,1828,23.91,55.39,0.339,0.665,352,10.67,753,22.82,1105,33.5,566,1171,0.483,482,725,14.61,21.97,223,657,6.76,19.91,379.5,11.5,343.2,10.4,1.1058,170.3,5.16,664,20.12,0.50,0.26,144.5,4.38,0.22,2.7,7,9.7,31,230,4,325,4,0.7,0.33,0.13,0.06,0.02,0.009,84.7
1,Green Bay,2016,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,11,7,0.611,23,13,0.639,12,6,0.667,84.2,3031.2,0.448,1027,2294,28.53,63.72,0.350,0.659,451,12.53,909,25.25,1360,37.8,781,1591,0.491,648,984,18.00,27.33,246,703,6.83,19.53,500.4,13.9,435.6,12.1,1.1488,353.9,9.83,701,19.47,0.81,0.50,165.6,4.6,0.24,7.9,-6.6,1.3,107,154,134,195,4,0.12,0.03,0.005,0,0,0,76.2
1,Oregon State,2016,0,0,0,0,0,0,1,0,0,0,0,0,7,10,2,9,9,0.500,19,13,0.594,10,4,0.714,72.1,2307.2,0.441,786,1783,24.56,55.72,0.370,0.671,330,10.31,743,23.22,1073,33.5,575,1213,0.474,451,672,14.09,21.00,211,570,6.59,17.81,432,13.5,368.0,11.5,1.1739,238.4,7.45,624,19.50,0.65,0.38,107.2,3.35,0.17,1.8,5,6.8,57,204,42,287,6,0.27,0.03,0.008,0.002,0,0,77.6
1,Cal State Bakersfield,2016,0,0,0,0,0,0,0,0,0,0,0,0,15,2,1,11,3,0.786,24,9,0.727,13,6,0.684,73,2409,0.451,849,1881,25.73,57.00,0.443,0.676,401,12.15,825,25.00,1226,37.2,517,1132,0.457,423,626,12.82,18.97,332,749,10.06,22.70,468.6,14.2,339.9,10.3,1.3786,179.2,5.43,602,18.24,0.53,0.30,104.6,3.17,0.17,-1.5,3.8,2.3,246,15,122,207,3,0.04,0.01,0.003,0,0,0,75
1,FGCU,2016,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,8,6,0.571,21,14,0.600,13,8,0.619,77,2695,0.477,949,1991,27.11,56.89,0.410,0.699,392,11.20,935,26.71,1327,37.9,676,1325,0.510,451,645,12.89,18.43,273,666,7.80,19.03,500.5,14.3,451.5,12.9,1.1085,264.6,7.56,694,19.83,0.59,0.38,94.2,2.69,0.14,-1,0,-1,237,24,328,1,4,0.009,0.002,0,0,0,0,71.4
1,USC,2016,0,0,0,0,0,0,1,0,0,0,0,0,8,9,2,9,9,0.500,21,13,0.618,12,4,0.750,80.8,2747.2,0.458,954,2085,28.06,61.32,0.385,0.678,396,11.65,906,26.65,1302,38.3,694,1410,0.492,500,737,14.71,21.68,260,675,7.65,19.85,506.6,14.9,414.8,12.2,1.2213,215.2,6.33,576,16.94,0.52,0.37,185.3,5.45,0.32,7.7,-0.4,7.3,60,201,63,266,7,0.38,0.03,0.006,0.002,0,0,81.4
